ID,task,ResponseID,StartDate,EndDate,finished,mturkcode,ATNT_WARN,FEMALE,AGE,ETHNICITY,ETHNICITY_OTHER,MARITAL,EDUC,POLAFFIL,POLAFFIL_OTHER,SES,RELIG,RELIG_OTHER,RELIG_ATTEND,CRIMEVIC,KNOW_CRIMEVIC,AMMSA1,AMMSA2,AMMSA3,AMMSA4,AMMSA5,AMMSA6,AMMSA7,AMMSA8,AMMSA9,AMMSA10,AMMSA11,ASS1,ASS2,ASS3,ASS4,ASS5,ASS6,ASS7,ASS8,ASS9,ASS10,ASS11,SELFMON1,SELFMON2,SELFMON3,PARTY,PARK,HOME,WORK,CLUB,VIC_FEMALE,VIC_MALE,VIC_BLACK,VIC_WHITE,VIC_SINGLE,VIC_MARRIED,VIC_PARTNERS,VIC_NORECORD,VIC_FELONY,PERP_BLACK,PERP_WHITE,PERP_WORKER,PERP_BUSINESS,PERP_ATHLETE,PERP_ACQUAIN,PERP_STRANGER,CHOICE_REPORT,CHOICE_PUNISH,SEVERITY,BLAME_VIC,BLAME_PERP,REPORT,PUNISH,RAPE,ROBBERY,AMMSA_SCORE,ASS_SCORE,SELFMON_SCORE,starttime2,endtime2,DURATION,PERP1_HISPAN,PERP2_HISPAN,CHOSEN,CASE1,LOCATION,OUTFIT,VIC_MARITAL,VIC_SEX,VIC_ETHN,VIC_CRIMINAL,PERP_ETHN,PERP_PROF,PERP_RELATION
524,3,R_3pnhb8o0ypt0H8g,2017-01-22 18:43:37,2017-01-22 18:49:01,1,41367,1,Male,25,African-American,,2,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,1,1,4,1,1,1,3,3,2,1,1,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,,7,1,7,1,0,1,,,1.7272727,1.3333334,22jan2017 18:43:37,22jan2017 18:49:01,00:05:24,,,1,1,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
524,4,R_3pnhb8o0ypt0H8g,2017-01-22 18:43:37,2017-01-22 18:49:01,1,41367,1,Male,25,African-American,,2,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,1,1,4,1,1,1,3,3,2,1,1,1,2,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2,,7,1,7,1,0,1,,,1.7272727,1.3333334,22jan2017 18:43:37,22jan2017 18:49:01,00:05:24,,,0,1,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
524,5,R_3pnhb8o0ypt0H8g,2017-01-22 18:43:37,2017-01-22 18:49:01,1,41367,1,Male,25,African-American,,2,Some College,Democrat,,Working Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,1,1,4,1,1,1,3,3,2,1,1,1,2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,,7,1,7,1,0,1,,,1.7272727,1.3333334,22jan2017 18:43:37,22jan2017 18:49:01,00:05:24,,,1,1,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
525,1,R_ABW9oPQ9CuxKBMZ,2017-01-22 18:28:00,2017-01-22 18:49:27,1,87205,1,Male,31,Other,,Married,High School Diploma,Independent,,Working Class,Atheist/Agnostic,,Never,1,1,2,2,4,4,5,3,2,2,2,4,3,,,,,,,,,,,,1,1,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,,2,5,2,6,0,1,,1,3,,1.3333334,22jan2017 18:28:00,22jan2017 18:49:27,00:21:27,,,0,1,Location: Park,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
525,2,R_ABW9oPQ9CuxKBMZ,2017-01-22 18:28:00,2017-01-22 18:49:27,1,87205,1,Male,31,Other,,Married,High School Diploma,Independent,,Working Class,Atheist/Agnostic,,Never,1,1,2,2,4,4,5,3,2,2,2,4,3,,,,,,,,,,,,1,1,2,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,,2,6,6,5,0,1,,1,3,,1.3333334,22jan2017 18:28:00,22jan2017 18:49:27,00:21:27,,,0,1,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Stranger
525,3,R_ABW9oPQ9CuxKBMZ,2017-01-22 18:28:00,2017-01-22 18:49:27,1,87205,1,Male,31,Other,,Married,High School Diploma,Independent,,Working Class,Atheist/Agnostic,,Never,1,1,2,2,4,4,5,3,2,2,2,4,3,,,,,,,,,,,,1,1,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,,1,6,1,7,0,1,,1,3,,1.3333334,22jan2017 18:28:00,22jan2017 18:49:27,00:21:27,,,1,1,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
525,4,R_ABW9oPQ9CuxKBMZ,2017-01-22 18:28:00,2017-01-22 18:49:27,1,87205,1,Male,31,Other,,Married,High School Diploma,Independent,,Working Class,Atheist/Agnostic,,Never,1,1,2,2,4,4,5,3,2,2,2,4,3,,,,,,,,,,,,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,,1,6,2,6,0,1,,1,3,,1.3333334,22jan2017 18:28:00,22jan2017 18:49:27,00:21:27,,,1,1,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
525,5,R_ABW9oPQ9CuxKBMZ,2017-01-22 18:28:00,2017-01-22 18:49:27,1,87205,1,Male,31,Other,,Married,High School Diploma,Independent,,Working Class,Atheist/Agnostic,,Never,1,1,2,2,4,4,5,3,2,2,2,4,3,,,,,,,,,,,,1,1,2,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,,1,5,2,6,0,1,,1,3,,1.3333334,22jan2017 18:28:00,22jan2017 18:49:27,00:21:27,,,1,1,Location: Home,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
526,1,R_3suK6c5re30p2Up,2017-01-22 18:41:33,2017-01-22 18:49:43,1,62709,1,Male,27,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,1,2,3,2,2,2,3,2,2,2,3,4,2,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,,2,4,3,4,0,1,1,,,2.090909,3,22jan2017 18:41:33,22jan2017 18:49:43,00:08:10,,,0,1,Location: Party,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
526,2,R_3suK6c5re30p2Up,2017-01-22 18:41:33,2017-01-22 18:49:43,1,62709,1,Male,27,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,1,2,3,2,2,2,3,2,2,2,3,4,2,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,,2,5,3,4,0,1,1,,,2.090909,3,22jan2017 18:41:33,22jan2017 18:49:43,00:08:10,,,0,1,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
526,3,R_3suK6c5re30p2Up,2017-01-22 18:41:33,2017-01-22 18:49:43,1,62709,1,Male,27,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,1,2,3,2,2,2,3,2,2,2,3,4,2,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,,1,6,1,6,0,1,1,,,2.090909,3,22jan2017 18:41:33,22jan2017 18:49:43,00:08:10,,,1,1,Location: Park,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
526,4,R_3suK6c5re30p2Up,2017-01-22 18:41:33,2017-01-22 18:49:43,1,62709,1,Male,27,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,1,2,3,2,2,2,3,2,2,2,3,4,2,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,,2,3,3,3,0,1,1,,,2.090909,3,22jan2017 18:41:33,22jan2017 18:49:43,00:08:10,,,0,1,Location: Home,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
526,5,R_3suK6c5re30p2Up,2017-01-22 18:41:33,2017-01-22 18:49:43,1,62709,1,Male,27,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,1,2,3,2,2,2,3,2,2,2,3,4,2,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,,2,4,3,3,0,1,1,,,2.090909,3,22jan2017 18:41:33,22jan2017 18:49:43,00:08:10,,,0,1,Location: Park,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
527,1,R_1hNecAPoIkkDmnn,2017-01-22 18:39:50,2017-01-22 18:50:02,1,2607,1,Male,33,Caucasian,,Married,Bachelor’s Degree,Independent,,Upper Middle Class,Protestant,,Less than Once a Month,0,2,2,2,3,3,3,2,3,2,2,2,3,,,,,,,,,,,,2,3,2,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,,6,2,7,1,0,1,,2.4545455,,2.3333333,22jan2017 18:39:50,22jan2017 18:50:02,00:10:12,,,1,1,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
527,2,R_1hNecAPoIkkDmnn,2017-01-22 18:39:50,2017-01-22 18:50:02,1,2607,1,Male,33,Caucasian,,Married,Bachelor’s Degree,Independent,,Upper Middle Class,Protestant,,Less than Once a Month,0,2,2,2,3,3,3,2,3,2,2,2,3,,,,,,,,,,,,2,3,2,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,2,,7,1,7,1,0,1,,2.4545455,,2.3333333,22jan2017 18:39:50,22jan2017 18:50:02,00:10:12,,,0,1,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Stranger
527,3,R_1hNecAPoIkkDmnn,2017-01-22 18:39:50,2017-01-22 18:50:02,1,2607,1,Male,33,Caucasian,,Married,Bachelor’s Degree,Independent,,Upper Middle Class,Protestant,,Less than Once a Month,0,2,2,2,3,3,3,2,3,2,2,2,3,,,,,,,,,,,,2,3,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,2,,7,1,7,1,0,1,,2.4545455,,2.3333333,22jan2017 18:39:50,22jan2017 18:50:02,00:10:12,,,0,1,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Acquaintance
527,4,R_1hNecAPoIkkDmnn,2017-01-22 18:39:50,2017-01-22 18:50:02,1,2607,1,Male,33,Caucasian,,Married,Bachelor’s Degree,Independent,,Upper Middle Class,Protestant,,Less than Once a Month,0,2,2,2,3,3,3,2,3,2,2,2,3,,,,,,,,,,,,2,3,2,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,,7,2,7,1,0,1,,2.4545455,,2.3333333,22jan2017 18:39:50,22jan2017 18:50:02,00:10:12,,,1,1,Location: Home,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Acquaintance
527,5,R_1hNecAPoIkkDmnn,2017-01-22 18:39:50,2017-01-22 18:50:02,1,2607,1,Male,33,Caucasian,,Married,Bachelor’s Degree,Independent,,Upper Middle Class,Protestant,,Less than Once a Month,0,2,2,2,3,3,3,2,3,2,2,2,3,,,,,,,,,,,,2,3,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,,7,1,7,1,0,1,,2.4545455,,2.3333333,22jan2017 18:39:50,22jan2017 18:50:02,00:10:12,,,1,1,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Acquaintance
528,1,R_A57923LcmpPm5yx,2017-01-22 18:43:10,2017-01-22 18:50:09,1,70810,1,Female,28,Caucasian,,2,Bachelor’s Degree,Republican,,Upper Middle Class,Protestant,,2-3 Times a Month,0,2,4,4,5,5,3,1,3,4,4,4,4,,,,,,,,,,,,4,3,3,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,,1,5,1,7,0,1,,1,3.7272727,,3.3333333,22jan2017 18:43:10,22jan2017 18:50:09,00:06:59,,,1,1,Location: Party,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Acquaintance
528,2,R_A57923LcmpPm5yx,2017-01-22 18:43:10,2017-01-22 18:50:09,1,70810,1,Female,28,Caucasian,,2,Bachelor’s Degree,Republican,,Upper Middle Class,Protestant,,2-3 Times a Month,0,2,4,4,5,5,3,1,3,4,4,4,4,,,,,,,,,,,,4,3,3,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,,1,5,1,7,0,1,,1,3.7272727,,3.3333333,22jan2017 18:43:10,22jan2017 18:50:09,00:06:59,,,1,1,Location: Park,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
528,3,R_A57923LcmpPm5yx,2017-01-22 18:43:10,2017-01-22 18:50:09,1,70810,1,Female,28,Caucasian,,2,Bachelor’s Degree,Republican,,Upper Middle Class,Protestant,,2-3 Times a Month,0,2,4,4,5,5,3,1,3,4,4,4,4,,,,,,,,,,,,4,3,3,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,,1,6,1,7,0,1,,1,3.7272727,,3.3333333,22jan2017 18:43:10,22jan2017 18:50:09,00:06:59,,,1,1,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
528,4,R_A57923LcmpPm5yx,2017-01-22 18:43:10,2017-01-22 18:50:09,1,70810,1,Female,28,Caucasian,,2,Bachelor’s Degree,Republican,,Upper Middle Class,Protestant,,2-3 Times a Month,0,2,4,4,5,5,3,1,3,4,4,4,4,,,,,,,,,,,,4,3,3,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,,1,5,1,7,0,1,,1,3.7272727,,3.3333333,22jan2017 18:43:10,22jan2017 18:50:09,00:06:59,,,1,1,Location: Party,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
528,5,R_A57923LcmpPm5yx,2017-01-22 18:43:10,2017-01-22 18:50:09,1,70810,1,Female,28,Caucasian,,2,Bachelor’s Degree,Republican,,Upper Middle Class,Protestant,,2-3 Times a Month,0,2,4,4,5,5,3,1,3,4,4,4,4,,,,,,,,,,,,4,3,3,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,,1,6,1,7,0,1,,1,3.7272727,,3.3333333,22jan2017 18:43:10,22jan2017 18:50:09,00:06:59,,,1,1,Location: Home,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
529,1,R_1QnNND47WIxj5Ds,2017-01-22 18:38:17,2017-01-22 18:51:12,1,94495,1,Female,24,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Catholic,,Never,0,1,,,,,,,,,,,,2,2,6,1,1,2,3,2,2,2,2,1,1,2,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,,7,1,7,1,0,1,,,2.2727273,1.3333334,22jan2017 18:38:17,22jan2017 18:51:12,00:12:55,,,0,1,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
529,2,R_1QnNND47WIxj5Ds,2017-01-22 18:38:17,2017-01-22 18:51:12,1,94495,1,Female,24,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Catholic,,Never,0,1,,,,,,,,,,,,2,2,6,1,1,2,3,2,2,2,2,1,1,2,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,2,,7,1,7,1,0,1,,,2.2727273,1.3333334,22jan2017 18:38:17,22jan2017 18:51:12,00:12:55,,,0,1,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
529,3,R_1QnNND47WIxj5Ds,2017-01-22 18:38:17,2017-01-22 18:51:12,1,94495,1,Female,24,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Catholic,,Never,0,1,,,,,,,,,,,,2,2,6,1,1,2,3,2,2,2,2,1,1,2,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,2,,7,1,7,1,0,1,,,2.2727273,1.3333334,22jan2017 18:38:17,22jan2017 18:51:12,00:12:55,,,0,1,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
529,4,R_1QnNND47WIxj5Ds,2017-01-22 18:38:17,2017-01-22 18:51:12,1,94495,1,Female,24,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Catholic,,Never,0,1,,,,,,,,,,,,2,2,6,1,1,2,3,2,2,2,2,1,1,2,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,2,,7,1,7,1,0,1,,,2.2727273,1.3333334,22jan2017 18:38:17,22jan2017 18:51:12,00:12:55,,,0,1,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
529,5,R_1QnNND47WIxj5Ds,2017-01-22 18:38:17,2017-01-22 18:51:12,1,94495,1,Female,24,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Catholic,,Never,0,1,,,,,,,,,,,,2,2,6,1,1,2,3,2,2,2,2,1,1,2,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2,,7,1,7,1,0,1,,,2.2727273,1.3333334,22jan2017 18:38:17,22jan2017 18:51:12,00:12:55,,,0,1,Location: Park,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
530,1,R_2VQRV2do7cMMMIM,2017-01-22 18:43:45,2017-01-22 18:52:12,1,78798,1,Male,33,Caucasian,,2,Master’s Degree,Independent,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,2,3,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,,1,7,1,7,0,1,1,,1.0909091,,2.3333333,22jan2017 18:43:45,22jan2017 18:52:12,00:08:27,,,1,1,Location: Park,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
530,2,R_2VQRV2do7cMMMIM,2017-01-22 18:43:45,2017-01-22 18:52:12,1,78798,1,Male,33,Caucasian,,2,Master’s Degree,Independent,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,2,3,2,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,,1,7,1,7,0,1,1,,1.0909091,,2.3333333,22jan2017 18:43:45,22jan2017 18:52:12,00:08:27,,,1,1,Location: Home,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
530,3,R_2VQRV2do7cMMMIM,2017-01-22 18:43:45,2017-01-22 18:52:12,1,78798,1,Male,33,Caucasian,,2,Master’s Degree,Independent,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,2,3,2,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,,1,7,1,7,0,1,1,,1.0909091,,2.3333333,22jan2017 18:43:45,22jan2017 18:52:12,00:08:27,,,1,1,Location: Party,Outfit:  Night Club,Victim: Married,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Stranger
530,4,R_2VQRV2do7cMMMIM,2017-01-22 18:43:45,2017-01-22 18:52:12,1,78798,1,Male,33,Caucasian,,2,Master’s Degree,Independent,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,2,3,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,,1,7,1,7,0,1,1,,1.0909091,,2.3333333,22jan2017 18:43:45,22jan2017 18:52:12,00:08:27,,,1,1,Location: Park,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
530,5,R_2VQRV2do7cMMMIM,2017-01-22 18:43:45,2017-01-22 18:52:12,1,78798,1,Male,33,Caucasian,,2,Master’s Degree,Independent,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,2,3,2,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,,2,7,1,7,0,1,1,,1.0909091,,2.3333333,22jan2017 18:43:45,22jan2017 18:52:12,00:08:27,,,0,1,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
531,1,R_269M0PbaUEa1Ttn,2017-01-22 18:47:22,2017-01-22 18:53:30,1,3390,1,Male,26,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,,1,5,3,7,0,1,,1,,1.1818181,2,22jan2017 18:47:22,22jan2017 18:53:30,00:06:08,,,1,1,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
531,2,R_269M0PbaUEa1Ttn,2017-01-22 18:47:22,2017-01-22 18:53:30,1,3390,1,Male,26,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,,2,5,3,7,0,1,,1,,1.1818181,2,22jan2017 18:47:22,22jan2017 18:53:30,00:06:08,,,0,1,Location: Party,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
531,3,R_269M0PbaUEa1Ttn,2017-01-22 18:47:22,2017-01-22 18:53:30,1,3390,1,Male,26,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,,1,5,1,7,0,1,,1,,1.1818181,2,22jan2017 18:47:22,22jan2017 18:53:30,00:06:08,,,1,1,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
531,4,R_269M0PbaUEa1Ttn,2017-01-22 18:47:22,2017-01-22 18:53:30,1,3390,1,Male,26,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,,2,5,2,7,0,1,,1,,1.1818181,2,22jan2017 18:47:22,22jan2017 18:53:30,00:06:08,,,0,1,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Acquaintance
531,5,R_269M0PbaUEa1Ttn,2017-01-22 18:47:22,2017-01-22 18:53:30,1,3390,1,Male,26,Caucasian,,Married,Master’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,,,,,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,,2,5,1,7,0,1,,1,,1.1818181,2,22jan2017 18:47:22,22jan2017 18:53:30,00:06:08,,,0,1,Location: Party,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
532,1,R_b7bfILeIDnZFSgN,2017-01-22 18:41:12,2017-01-22 18:53:51,1,74963,1,Female,22,Other,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Catholic,,Once a Week,0,2,,,,,,,,,,,,4,2,5,3,4,3,2,4,1,1,1,2,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,,4,1,7,1,0,,1,,2.7272727,1.6666666,22jan2017 18:41:12,22jan2017 18:53:51,00:12:39,,,1,1,Location: Park,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Acquaintance
